loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.05854842662811279,2.5026438236236572,1.4725490196078433e-05,5.294117647058823,270,,,,,,,,,,,
0.10841495990753174,7.565596103668213,1.4529411764705883e-05,5.490196078431373,280,,,,,,,,,,,
0.07164965271949768,0.2150503695011139,1.4333333333333334e-05,5.686274509803922,290,,,,,,,,,,,
0.173088538646698,202.1866455078125,1.4137254901960786e-05,5.882352941176471,300,,,,,,,,,,,
,,,6.0,306,0.5093953609466553,0.8725490196078431,0.8580097893146151,33.5781,3.038,0.387,,,,,
0.07523290514945984,0.17728713154792786,1.3941176470588236e-05,6.078431372549019,310,,,,,,,,,,,
0.05366643071174622,101.21724700927734,1.3745098039215687e-05,6.2745098039215685,320,,,,,,,,,,,
0.060839390754699706,0.19835098087787628,1.3549019607843139e-05,6.470588235294118,330,,,,,,,,,,,
0.017389559745788576,0.14915801584720612,1.3352941176470588e-05,6.666666666666667,340,,,,,,,,,,,
0.055886590480804445,3.495243549346924,1.315686274509804e-05,6.862745098039216,350,,,,,,,,,,,
,,,7.0,357,0.547494649887085,0.8725490196078431,0.8497475652864424,30.6379,3.329,0.424,,,,,
0.05525127649307251,197.9181671142578,1.2960784313725492e-05,7.0588235294117645,360,,,,,,,,,,,
0.02524600028991699,0.192739337682724,1.276470588235294e-05,7.254901960784314,370,,,,,,,,,,,
0.011706052720546723,0.13585172593593597,1.2568627450980393e-05,7.450980392156863,380,,,,,,,,,,,
0.11376378536224366,0.22500810027122498,1.2372549019607845e-05,7.647058823529412,390,,,,,,,,,,,
0.011631305515766143,0.2807711958885193,1.2176470588235294e-05,7.8431372549019605,400,,,,,,,,,,,
,,,8.0,408,0.6225067973136902,0.8627450980392157,0.8462239887771802,30.1773,3.38,0.431,,,,,
0.009683455526828765,0.08427856117486954,1.1980392156862746e-05,8.03921568627451,410,,,,,,,,,,,
0.01047096699476242,3.705037832260132,1.1784313725490198e-05,8.235294117647058,420,,,,,,,,,,,
0.008443344384431839,0.5668242573738098,1.1588235294117648e-05,8.431372549019608,430,,,,,,,,,,,
0.008606813848018646,0.06474500894546509,1.1392156862745099e-05,8.627450980392156,440,,,,,,,,,,,
0.007976409792900086,0.07017099857330322,1.119607843137255e-05,8.823529411764707,450,,,,,,,,,,,
,,,9.0,459,0.7018746733665466,0.8431372549019608,0.8155639450736584,34.1938,2.983,0.38,,,,,
0.006890136003494263,0.0784076526761055,1.1000000000000001e-05,9.019607843137255,460,,,,,,,,,,,
0.0067691318690776825,0.052292730659246445,1.0803921568627452e-05,9.215686274509803,470,,,,,,,,,,,
0.006388166546821594,0.07412847131490707,1.0607843137254902e-05,9.411764705882353,480,,,,,,,,,,,
0.006647317856550217,0.06057685241103172,1.0411764705882354e-05,9.607843137254902,490,,,,,,,,,,,
0.006417872011661529,0.05443289503455162,1.0215686274509805e-05,9.803921568627452,500,,,,,,,,,,,
0.005955163016915321,0.05422675609588623,1.0019607843137255e-05,10.0,510,,,,,,,,,,,
