loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.48301258087158205,31.75824737548828,1.6921568627450982e-05,3.1372549019607843,160,,,,,,,,,,,
0.2951023101806641,22.791460037231445,1.6725490196078434e-05,3.3333333333333335,170,,,,,,,,,,,
0.25429210662841795,0.5151668190956116,1.6529411764705883e-05,3.5294117647058822,180,,,,,,,,,,,
0.24568510055541992,14.875348091125488,1.6333333333333335e-05,3.7254901960784315,190,,,,,,,,,,,
0.2625833511352539,1.2198375463485718,1.6137254901960787e-05,3.9215686274509802,200,,,,,,,,,,,
,,,4.0,204,0.6161099672317505,0.7843137254901961,0.7295324927147314,0.4382,232.797,29.67,,,,,
0.18141188621520996,39.97126388549805,1.594117647058824e-05,4.117647058823529,210,,,,,,,,,,,
0.09733567237854004,0.22991736233234406,1.5745098039215688e-05,4.313725490196078,220,,,,,,,,,,,
0.1919480323791504,1.1139373779296875,1.554901960784314e-05,4.509803921568627,230,,,,,,,,,,,
0.10506317615509034,0.11698783934116364,1.535294117647059e-05,4.705882352941177,240,,,,,,,,,,,
0.4737809181213379,108.20159149169922,1.5176470588235295e-05,4.901960784313726,250,,,,,,,,,,,
,,,5.0,255,1.0014663934707642,0.7745098039215687,0.7097014815793724,0.4427,230.39,29.363,,,,,
0.11652636528015137,0.25363725423812866,1.4980392156862746e-05,5.098039215686274,260,,,,,,,,,,,
0.13790674209594728,51.8546257019043,1.4784313725490198e-05,5.294117647058823,270,,,,,,,,,,,
0.0751711368560791,44.62205505371094,1.4588235294117647e-05,5.490196078431373,280,,,,,,,,,,,
0.057721710205078124,34.79782485961914,1.4392156862745099e-05,5.686274509803922,290,,,,,,,,,,,
0.2417379140853882,84.57379150390625,1.4196078431372551e-05,5.882352941176471,300,,,,,,,,,,,
,,,6.0,306,0.9085870385169983,0.8431372549019608,0.8083367967088897,0.4542,224.557,28.62,,,,,
0.20725207328796386,0.07321763783693314,1.4e-05,6.078431372549019,310,,,,,,,,,,,
0.11927976608276367,1.965479850769043,1.3803921568627452e-05,6.2745098039215685,320,,,,,,,,,,,
0.004972898960113525,3.1280031204223633,1.3607843137254904e-05,6.470588235294118,330,,,,,,,,,,,
0.03090534210205078,0.03744429722428322,1.3411764705882353e-05,6.666666666666667,340,,,,,,,,,,,
0.05120364427566528,0.17710429430007935,1.3215686274509805e-05,6.862745098039216,350,,,,,,,,,,,
,,,7.0,357,1.0572882890701294,0.7941176470588235,0.7842097710915256,0.4439,229.806,29.289,,,,,
0.06524903774261474,26.605609893798828,1.3019607843137257e-05,7.0588235294117645,360,,,,,,,,,,,
0.19079482555389404,0.03772233426570892,1.2823529411764707e-05,7.254901960784314,370,,,,,,,,,,,
0.0023102402687072755,0.5384094715118408,1.2627450980392158e-05,7.450980392156863,380,,,,,,,,,,,
0.09460009336471557,0.03105109930038452,1.2431372549019608e-05,7.647058823529412,390,,,,,,,,,,,
0.07932190299034118,0.031202970072627068,1.223529411764706e-05,7.8431372549019605,400,,,,,,,,,,,
,,,8.0,408,1.0311003923416138,0.7941176470588235,0.7734073433591698,0.4426,230.472,29.374,,,,,
0.07008260488510132,0.03586232289671898,1.2039215686274511e-05,8.03921568627451,410,,,,,,,,,,,
0.0023344814777374267,0.019801827147603035,1.1843137254901961e-05,8.235294117647058,420,,,,,,,,,,,
0.0046676814556121824,0.030506296083331108,1.1647058823529413e-05,8.431372549019608,430,,,,,,,,,,,
0.0015958786010742188,0.017725935205817223,1.1450980392156862e-05,8.627450980392156,440,,,,,,,,,,,
0.0017584741115570068,0.6510637998580933,1.1254901960784314e-05,8.823529411764707,450,,,,,,,,,,,
,,,9.0,459,1.3422174453735352,0.7450980392156863,0.7024633123689727,0.4111,248.094,31.62,,,,,
0.023607587814331053,0.03132834658026695,1.1078431372549021e-05,9.019607843137255,460,,,,,,,,,,,
0.001207977533340454,0.016005488112568855,1.0882352941176471e-05,9.215686274509803,470,,,,,,,,,,,
0.037426555156707765,0.19048547744750977,1.0686274509803922e-05,9.411764705882353,480,,,,,,,,,,,
0.0067851722240448,0.026395710185170174,1.0490196078431374e-05,9.607843137254902,490,,,,,,,,,,,
0.0011840462684631348,0.44451767206192017,1.0294117647058823e-05,9.803921568627452,500,,,,,,,,,,,
0.00885699987411499,0.013842718675732613,1.0098039215686275e-05,10.0,510,,,,,,,,,,,
